id_census,id_county,id_state,id_rural,id_urban,id_totalpop,id_totalhousing,id_group,id_vehacc,acc_ur_1to10,acc_ur_1to20,acc_tract1,acc_tract10,acc_tract20,acc_store1,acc_store10,acc_store20,idv_income1,idv_income10,idv_income20,idv_inc_acc,idv_child1,idv_child10,idv_child20,idv_senior1,idv_senior10,idv_senior20,nbh_income,nbh_acc1,nbh_acc10,nbh_acc20
53033004800,King,WA,0,1,4539,2163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033004900,King,WA,0,1,6139,3509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033005000,King,WA,0,1,3600,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53033005100,King,WA,0,1,3662,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033005200,King,WA,0,1,6076,2872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53033005301,King,WA,0,1,7085,2824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53033005302,King,WA,0,1,5706,196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53033005400,King,WA,0,1,4948,2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033005600,King,WA,0,1,6382,2596,0,0,0,0,0,0,0,0.917827725,0,0,0.018010205,0,0,0,0.144539803,0,0,0.231263682,0,0,0,0,0,0
53033005700,King,WA,0,1,6001,2703,0,0,0,0,0,0,0,102.9291665,0,0,17.47574311,0,0,0,21.08023552,0,0,18.51473726,0,0,0,0,0,0
53033005801,King,WA,0,1,4743,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033005802,King,WA,0,1,5059,2505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033005900,King,WA,0,1,6836,2561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033006000,King,WA,0,1,5150,2506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033006100,King,WA,0,1,4796,2789,0,1,1,1,1,0,0,937.8499573,0,0,180.3381237,0,0,0,117.333076,0,0,168.1230282,0,0,0,30.73084392,0,0
53033006200,King,WA,0,1,3848,1520,0,0,1,1,1,0,0,2801.340992,0,0,449.2807389,0,0,0,606.8637481,0,0,327.7999155,0,0,0,18.05472988,0,0
53033006300,King,WA,0,1,4962,2526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033006400,King,WA,0,1,3207,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033006500,King,WA,0,1,4157,2294,0,0,0,0,0,0,0,192.4595378,0,0,4.73261161,0,0,0,50.77318982,0,0,22.58458088,0,0,0,2.001540557,0,0
53033006600,King,WA,0,1,3540,2047,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033006700,King,WA,0,1,6544,3993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033006800,King,WA,0,1,2834,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033006900,King,WA,0,1,4080,2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033007000,King,WA,0,1,6959,4878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033007100,King,WA,0,1,3055,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033007200,King,WA,0,1,5318,3740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033007300,King,WA,0,1,4668,3066,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
53033007401,King,WA,0,1,4115,2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53033007402,King,WA,0,1,4921,3416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033007500,King,WA,0,1,6282,4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033007600,King,WA,0,1,3498,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033007700,King,WA,0,1,4476,2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033007800,King,WA,0,1,5145,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033007900,King,WA,0,1,5147,2893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033008001,King,WA,0,1,5588,3929,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033008002,King,WA,0,1,3013,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53033008100,King,WA,0,1,4070,2521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53033008200,King,WA,0,1,3280,2279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033008300,King,WA,0,1,2505,1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033008400,King,WA,0,1,3760,2707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53033008500,King,WA,0,1,4341,1555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53033008600,King,WA,0,1,5055,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53033008700,King,WA,0,1,3843,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033008800,King,WA,0,1,3503,1493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033008900,King,WA,0,1,4829,2080,0,1,0,0,0,0,0,4.382148743,0,0,0.228771046,0,0,0,0.12402308,0,0,0.578774393,0,0,0,0.14137511,0,0
53033009000,King,WA,0,1,2925,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53033009100,King,WA,0,1,2508,1470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53033009200,King,WA,0,1,2825,1703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53033009300,King,WA,0,1,2354,994,0,0,0,0,0,0,0,419.4996628,0,0,91.31065289,0,0,0,53.92378087,0,0,53.04127204,0,0,0,29.94906681,0,0
53033009400,King,WA,0,1,5700,2402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53033009500,King,WA,0,1,5906,2418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033009600,King,WA,0,1,5252,2730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033009701,King,WA,0,1,5290,2798,0,1,1,1,1,0,0,2707.141644,0,0,383.2957358,0,0,0,305.9360631,0,0,352.5622254,0,0,0,62.81285412,0,0
53033009702,King,WA,0,1,5173,2201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033009800,King,WA,0,1,6198,2861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033009900,King,WA,0,1,4787,2403,0,1,1,1,1,0,0,1056.84582,0,0,185.6330496,0,0,0,172.1621461,0,0,66.27476157,0,0,0,33.93903149,0,0
53033010001,King,WA,0,1,3769,1455,0,1,0,0,0,0,0,301.3218105,0,0,86.52061965,0,0,1,49.23546648,0,0,54.91830044,0,0,1,24.29705807,0,0
53033010002,King,WA,0,1,4313,1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53033010100,King,WA,0,1,6553,2533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033010200,King,WA,0,1,4835,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033010300,King,WA,0,1,5940,2323,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
53033010401,King,WA,0,1,4432,1412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033010402,King,WA,0,1,4669,1568,0,1,1,1,1,0,0,3436.84376,0,0,582.7772836,0,0,0,671.9957858,0,0,466.2037116,0,0,0,159.8213264,0,0
53033010500,King,WA,0,1,6342,3310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033010600,King,WA,0,1,7310,3605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033010701,King,WA,0,1,3385,1280,0,1,1,1,1,0,0,1590.673924,0,0,831.662134,0,0,1,420.0136147,0,0,72.72383614,0,0,1,122.3847161,0,0
53033010702,King,WA,0,1,3679,1344,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
53033010800,King,WA,0,1,4596,1667,0,0,1,1,1,0,0,4362.395637,0,0,1024.723902,0,0,0,999.7734607,0,0,320.874672,0,0,0,45.39724509,0,0
53033010900,King,WA,0,1,1287,619,0,0,1,1,1,0,0,1287.000007,0,0,465.2751412,0,0,0,162.9999998,0,0,83.00000096,0,0,1,40.24283798,0,0
53033011001,King,WA,0,1,4534,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53033011002,King,WA,0,1,4479,1248,0,0,0,0,0,0,0,5.027769005,0,0,0.230028641,0,0,0,0.006942251,0,0,0.004628167,0,0,1,0.140270158,0,0
53033011101,King,WA,0,1,4390,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53033011102,King,WA,0,1,4419,1497,0,1,0,0,0,0,0,28.17059582,0,0,0.919717131,0,0,1,3.986375816,0,0,8.503214054,0,0,1,0,0,0
53033011200,King,WA,0,1,3906,1317,0,1,0,0,0,0,0,41.26592763,0,0,20.38047738,0,0,1,8.648539171,0,0,5.693102933,0,0,1,2.447186675,0,0
53033011300,King,WA,0,1,5984,2368,0,1,1,1,1,0,0,1716.980698,0,0,414.0637545,0,0,0,335.7353171,0,0,114.9830107,0,0,0,96.7559935,0,0
53033011401,King,WA,0,1,4027,1679,0,0,0,0,0,0,0,263.4531548,0,0,38.65404725,0,0,0,60.30560571,0,0,17.9867348,0,0,0,1.741331498,0,0
53033011402,King,WA,0,1,4174,1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53033011500,King,WA,0,1,4191,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033011600,King,WA,0,1,6413,2908,0,0,1,1,1,0,0,753.019571,0,0,162.2326663,0,0,0,153.1805139,0,0,115.5632063,0,0,0,10.21781588,0,0
53033011700,King,WA,0,1,5538,1639,0,0,0,0,0,0,0,0.313758075,0,0,0.154098302,0,0,0,0.08557038,0,0,0.0475391,0,0,1,0.012479014,0,0
53033011800,King,WA,0,1,7383,2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53033011900,King,WA,0,1,7108,2425,0,0,1,1,1,0,0,2741.997775,0,0,816.1704731,0,0,0,617.7921327,0,0,302.0262645,0,0,0,34.03734849,0,0
53033012000,King,WA,0,1,3349,1448,0,0,0,0,0,0,0,83.4149967,0,0,6.621210531,0,0,0,19.40453755,0,0,13.89032991,0,0,0,1.735147533,0,0
53033012100,King,WA,0,1,2681,1164,0,0,1,1,1,0,0,1406.749758,0,0,88.49949286,0,0,0,225.402236,0,0,314.2703351,0,0,0,2.699250396,0,0
53033020100,King,WA,0,1,3156,1252,0,0,1,1,1,0,0,1015.78564,0,0,115.3855177,0,0,0,172.3554423,0,0,182.527646,0,0,0,16.35144187,0,0
53033020200,King,WA,0,1,5566,2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033020300,King,WA,0,1,6434,2874,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033020401,King,WA,0,1,3426,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033020402,King,WA,0,1,5368,2157,0,0,0,0,0,0,0,245.799747,0,0,24.25655401,0,0,0,64.42134559,0,0,37.73018628,0,0,0,0,0,0
53033020500,King,WA,0,1,6327,2679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033020600,King,WA,0,1,3661,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033020700,King,WA,0,1,3569,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033020800,King,WA,0,1,4309,1747,0,0,0,0,0,0,0,173.9442267,0,0,11.23893163,0,0,0,32.66291912,0,0,40.95995261,0,0,0,0.819715257,0,0
53033020900,King,WA,0,1,3240,1396,0,0,0,0,0,0,0,147.1404658,0,0,13.32135888,0,0,0,28.41457319,0,0,31.42054157,0,0,0,0,0,0
53033021000,King,WA,0,1,5594,2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033021100,King,WA,0,1,4125,1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033021300,King,WA,0,1,3759,1653,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033021400,King,WA,0,1,3690,1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033021500,King,WA,0,1,4294,1646,0,0,1,1,1,0,0,1945.884893,0,0,170.6610005,0,0,0,416.2397615,0,0,323.24772,0,0,0,8.535540762,0,0
53033021600,King,WA,0,1,4513,1760,0,0,1,1,1,0,0,1771.645537,0,0,210.7583648,0,0,0,389.9815105,0,0,192.6175031,0,0,0,17.72707246,0,0
53033021700,King,WA,0,1,7681,3174,0,0,1,1,1,0,0,1512.638565,0,0,121.8615968,0,0,0,427.5748346,0,0,98.09534466,0,0,0,10.85230027,0,0
53033021802,King,WA,0,1,5401,2103,0,0,1,1,1,0,0,2243.263912,0,0,201.653533,0,0,0,640.5695302,0,0,143.7821952,0,0,0,12.05534947,0,0
53033021803,King,WA,0,1,4348,1824,0,0,0,0,0,0,0,0.261149377,0,0,0.059858333,0,0,0,0.069507442,0,0,0.021845195,0,0,0,0.001935294,0,0
53033021804,King,WA,0,1,4374,1680,0,0,0,0,0,0,0,93.65481377,0,0,8.219557106,0,0,0,17.3933064,0,0,9.145109683,0,0,0,2.668997347,0,0
53033021903,King,WA,0,1,5695,2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033021904,King,WA,0,1,5043,1757,0,0,0,0,0,0,0,420.5631145,0,0,242.5168117,0,0,0,130.1138744,0,0,37.71508657,0,0,0,10.22555893,0,0
53033021905,King,WA,0,1,4950,2033,0,0,1,1,1,0,0,503.8036518,0,0,90.8229324,0,0,0,75.9666787,0,0,164.298659,0,0,0,0.433732443,0,0
53033021906,King,WA,0,1,3911,1569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033022001,King,WA,0,1,4738,2016,0,1,1,1,1,0,0,1265.341733,0,0,225.708998,0,0,0,318.9586173,0,0,110.0438235,0,0,0,46.84304483,0,0
53033022003,King,WA,0,1,5031,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033022005,King,WA,0,1,4725,2132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033022006,King,WA,0,1,3686,1649,0,0,0,0,0,0,0,15.48846626,0,0,1.057955384,0,0,0,3.986860931,0,0,2.231921941,0,0,0,0.196679361,0,0
53033022101,King,WA,0,1,4734,1808,0,0,0,0,0,0,0,441.7658849,0,0,17.87475203,0,0,0,96.38265827,0,0,70.80006978,0,0,0,1.322767779,0,0
53033022102,King,WA,0,1,5871,2154,0,0,1,1,1,0,0,829.0688039,0,0,76.64189264,0,0,0,194.0607811,0,0,59.36484733,0,0,0,12.65157199,0,0
53033022201,King,WA,0,1,4268,1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033022202,King,WA,0,1,7073,3169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033022203,King,WA,0,1,4865,1844,0,0,1,1,1,0,0,1914.264318,0,0,89.8579645,0,0,0,425.8138294,0,0,212.6111928,0,0,0,3.250256974,0,0
53033022300,King,WA,0,1,2681,1047,0,0,1,1,1,0,0,1522.667589,0,0,78.0421735,0,0,0,324.6322118,0,0,243.3769534,0,0,0,0,0,0
53033022400,King,WA,0,1,7935,3584,0,0,1,1,1,0,0,1184.188319,0,0,120.9576829,0,0,0,289.3719933,0,0,108.087476,0,0,0,15.65463927,0,0
53033022500,King,WA,0,1,7143,3717,0,0,0,0,0,0,0,216.1273122,0,0,7.21018283,0,0,0,58.76393885,0,0,17.79998028,0,0,0,1.327044331,0,0
53033022603,King,WA,0,1,5324,2218,0,0,1,1,1,0,0,862.853966,0,0,20.22830244,0,0,0,214.0610404,0,0,71.76015343,0,0,0,0,0,0
53033022604,King,WA,0,1,4233,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033022605,King,WA,0,1,5410,2369,0,0,1,1,1,0,0,618.3044472,0,0,38.85237804,0,0,0,125.7383872,0,0,82.01427199,0,0,0,2.60174838,0,0
53033022606,King,WA,0,1,5430,2341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033022701,King,WA,0,1,2546,1480,0,0,0,0,0,0,0,0.08716578,0,0,0.007395055,0,0,0,0.007638239,0,0,0.030552955,0,0,0,0.000986317,0,0
53033022702,King,WA,0,1,3729,1335,0,0,1,1,1,0,0,503.0631478,0,0,64.51487233,0,0,0,113.6521541,0,0,94.75405884,0,0,0,5.84996143,0,0
53033022703,King,WA,0,1,2373,888,0,0,0,0,0,0,0,294.6752285,0,0,37.04731901,0,0,0,94.81195422,0,0,27.00133457,0,0,0,0,0,0
53033022801,King,WA,0,1,8314,3704,0,1,1,1,1,0,0,1747.384123,0,0,467.5410579,0,0,0,246.9630492,0,0,129.8014716,0,0,0,103.2143413,0,0
53033022802,King,WA,0,1,4791,1958,0,0,1,1,1,0,0,1019.387255,0,0,45.16418168,0,0,0,222.2736718,0,0,109.4122833,0,0,0,0,0,0
53033022803,King,WA,0,1,4987,2083,0,1,1,1,1,0,0,3125.492458,0,0,301.1148177,0,0,0,718.1018881,0,0,152.9368884,0,0,0,140.0795731,0,0
53033022901,King,WA,0,1,2924,1009,0,0,1,1,1,0,0,504.9710293,0,0,7.609270507,0,0,0,147.9051945,0,0,45.84624239,0,0,0,0.039062645,0,0
53033022902,King,WA,0,1,6299,2546,0,0,1,1,1,0,0,6064.199997,0,0,366.3990272,0,0,0,1449.224215,0,0,730.5541073,0,0,0,57.16074454,0,0
53033023000,King,WA,0,1,5190,1854,0,0,1,1,1,0,0,2485.436117,0,0,109.5617769,0,0,0,612.8964376,0,0,458.8313116,0,0,0,0,0,0
53033023100,King,WA,0,1,3792,1404,0,0,1,1,1,0,0,636.4539252,0,0,50.4720566,0,0,0,151.3175924,0,0,107.6043087,0,0,0,0,0,0
53033023201,King,WA,0,1,6223,2586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033023202,King,WA,0,1,4345,1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033023300,King,WA,0,1,6217,2186,0,0,0,0,0,0,0,286.7040107,0,0,22.65790935,0,0,0,85.88226719,0,0,40.22984093,0,0,0,2.677103817,0,0
53033023401,King,WA,0,1,3546,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033023403,King,WA,0,1,3888,1562,0,0,1,1,1,0,0,1428.868997,0,0,133.8545294,0,0,0,281.4795528,0,0,257.1713841,0,0,0,10.83765815,0,0
53033023404,King,WA,0,1,3321,1171,0,0,1,1,1,0,0,2261.253333,0,0,33.44136114,0,0,0,681.7804774,0,0,217.4571968,0,0,0,7.879619127,0,0
53033023500,King,WA,0,1,3667,1500,0,0,0,0,0,0,0,329.4559475,0,0,48.84053299,0,0,0,74.2547582,0,0,81.22819419,0,0,0,3.818983451,0,0
53033023601,King,WA,0,1,3812,1662,0,0,0,0,0,0,0,16.15930152,0,0,2.715334564,0,0,0,2.698925793,0,0,2.973268986,0,0,0,0.712539494,0,0
53033023603,King,WA,0,1,5963,2491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033023604,King,WA,0,1,5838,2420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033023700,King,WA,0,1,3971,1668,0,0,1,1,1,0,0,744.6802168,0,0,150.3987196,0,0,0,168.7179514,0,0,126.6330769,0,0,0,0,0,0
53033023801,King,WA,0,1,2536,1196,0,0,1,1,1,0,0,718.1379509,0,0,166.7490152,0,0,0,113.6901939,0,0,66.70004262,0,0,0,0.802167052,0,0
53033023803,King,WA,0,1,3501,2244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033023804,King,WA,0,1,3646,2397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033023900,King,WA,0,1,6924,2777,0,0,1,1,1,0,0,3522.189445,0,0,181.3554903,0,0,0,930.1814683,0,0,617.6824827,0,0,0,4.117224981,0,0
53033024000,King,WA,0,1,7612,3343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033024100,King,WA,0,1,4379,1553,0,0,1,1,1,0,0,1246.790185,0,0,62.72427076,0,0,0,332.3995728,0,0,266.6096334,0,0,0,13.11341791,0,0
53033024200,King,WA,0,1,2953,1054,0,0,1,1,1,0,0,2451.039325,0,0,163.3059228,0,0,0,714.7318775,0,0,441.249305,0,0,0,12.06228656,0,0
53033024300,King,WA,0,1,7255,3294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033024400,King,WA,0,1,2885,1360,0,0,0,0,0,0,0,476.7672136,0,0,20.59397288,0,0,0,102.4925652,0,0,162.7547551,0,0,0,26.50740789,0,0
53033024500,King,WA,0,1,4595,1659,0,0,1,1,1,0,0,3918.399965,0,0,80.39199213,0,0,0,1066.550527,0,0,685.7397156,0,0,0,32.24444688,0,0
53033024601,King,WA,0,1,4302,1549,0,0,1,1,1,0,0,662.8798764,0,0,26.06704595,0,0,0,170.8650222,0,0,127.423921,0,0,0,2.360391892,0,0
53033024602,King,WA,0,1,3662,1247,0,0,0,0,0,0,0,5.702680111,0,0,0.604688764,0,0,0,1.48765564,0,0,0.867799163,0,0,0,0,0,0
53033024701,King,WA,0,1,3598,1423,0,0,1,1,1,0,0,1152.227924,0,0,106.2983103,0,0,0,270.6009348,0,0,217.300302,0,0,0,27.48093906,0,0
53033024702,King,WA,0,1,7058,2728,0,0,1,1,1,0,0,3424.910153,0,0,316.1393577,0,0,0,699.2447358,0,0,415.510579,0,0,0,13.48998679,0,0
53033024800,King,WA,0,1,5668,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033024901,King,WA,0,1,5017,1762,0,0,1,1,1,0,0,1273.878199,0,0,67.37448599,0,0,0,339.7130069,0,0,231.8723549,0,0,0,5.028604464,0,0
53033024902,King,WA,0,1,3795,1326,0,0,0,0,0,0,0,323.066079,0,0,90.75397004,0,0,0,81.58571605,0,0,44.00767396,0,0,0,2.910420284,0,0
53033024903,King,WA,0,1,6864,2326,0,0,1,1,1,0,0,3082.553802,0,0,207.9159948,0,0,0,826.8011685,0,0,329.9342752,0,0,0,3.423439946,0,0
53033025001,King,WA,0,1,4635,1727,0,0,1,1,1,0,0,557.4060922,0,0,59.67010461,0,0,0,120.3374194,0,0,45.53908857,0,0,0,0,0,0
53033025003,King,WA,0,1,6817,2539,0,0,0,0,0,0,0,489.6797407,0,0,61.86988548,0,0,0,140.547916,0,0,33.69643022,0,0,0,0.041533385,0,0
53033025005,King,WA,0,1,4645,1805,0,0,1,1,1,0,0,1993.027304,0,0,65.7802818,0,0,0,654.9882691,0,0,98.05652589,0,0,0,0.005068691,0,0
53033025006,King,WA,1,0,5088,1990,0,0,0,0,1,0,0,2199.492479,0,0,230.9036663,0,0,0,522.629418,0,0,337.2961227,0,0,0,8.542660355,0,0
53033025101,King,WA,0,1,5797,2032,0,0,0,0,0,0,0,1.583257318,0,0,0.041965857,0,0,0,0.339269429,0,0,0,0,0,0,0,0,0
53033025102,King,WA,0,1,7456,2558,0,0,0,0,0,0,0,41.25519812,0,0,6.474834725,0,0,0,6.484085068,0,0,7.687873051,0,0,0,0,0,0
53033025200,King,WA,0,1,7929,3039,0,0,0,0,0,0,0,247.7699782,0,0,14.23593915,0,0,0,54.7999053,0,0,32.99079344,0,0,0,0,0,0
53033025301,King,WA,0,1,5004,2396,0,1,1,1,1,0,0,2811.383428,0,0,150.1754753,0,0,0,509.6061449,0,0,337.5789361,0,0,0,16.41549265,0,0
53033025302,King,WA,0,1,4366,2516,0,1,0,0,0,0,0,404.8197302,0,0,80.70523487,0,0,0,29.7796006,0,0,49.89719256,0,0,0,39.10096493,0,0
53033025400,King,WA,0,1,6925,2872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53033025500,King,WA,0,1,4841,1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53033025601,King,WA,0,1,4941,1914,0,0,1,1,1,0,0,501.3246813,0,0,51.50084835,0,0,0,139.1196972,0,0,35.06617045,0,0,0,4.577750664,0,0
53033025602,King,WA,0,1,5474,1864,0,0,1,1,1,0,0,799.1294938,0,0,189.7485896,0,0,0,170.2577637,0,0,113.5388313,0,0,0,0.172798528,0,0
53033025701,King,WA,0,1,5545,2693,0,1,1,1,1,0,0,1890.282922,0,0,775.9294377,0,0,1,470.1832864,0,0,262.1878253,0,0,1,87.9479717,0,0
53033025702,King,WA,0,1,3495,1278,0,0,1,1,1,0,0,2407.881497,0,0,412.0885682,0,0,0,540.7165062,0,0,216.075869,0,0,0,0,0,0
